RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
395235,89,"Winston, NC",msa,NC,902.8966666382022,909.7842645945888,909.7261041918907,915.3350070403316,917.4431146130519,924.6077151845982,926.6604417534819,927.298225647563,931.1836259075557,931.0887860861008,930.5943873511791,921.6613034848936,925.4552326991276,929.0001911184208,938.575672396901,945.4929818463633,954.3154988211521,959.580967807099,962.2617649763577,962.593392956753,959.1485235297545,953.6373261228363,948.7221466015012,950.9867417511884,956.6780820225835,961.230829102785,973.3818136480994,980.4193249652375,991.6006880657278,993.9263818831131,994.6013150461886,992.8154597255161,994.2994200779942,993.4057149660038,995.6355612182766,993.8395599215373,999.6431703464389,1003.9601957646921,1013.0391781420633,1020.3487429905896,1027.4063082276425,1031.9671944464158,1033.5968769444635,1036.514344909638,1039.3109178348125,1035.5900906177142,1038.3608216046232,1038.5744155374612,1050.4877376246031,1053.63376818393,1065.6188739750212,1072.2944190491285,1085.525476203848,1090.858193932042,1096.4415744035477,1093.4390545640003,1092.3681643463433,1095.3502571617796,1093.9481688963183,1091.0726950269348,1090.9828536858008,1100.1067329642394,1116.8573198202073,1119.2739454588543,1126.2110419695084,1132.3240415766204,1153.1573310034416,1166.46590411263,1173.8967596508405,1175.5348277411563,1180.4202769202216,1185.7909729267042,1196.5568853845089,1197.988973533082,1209.1059564697896,1230.9743715070538,1259.8525586726387,1289.293938002079,1306.582300981889,1325.5389609463818,1334.6046732282095,1343.773137747703,1352.3472462005718,1354.1606306629753,1358.108758046407,1370.3708152717195,1393.7984426094588,1416.580914464275,1432.6851569095747,1445.1453800109778,1461.4343025195842,1471.8141512901775,1488.0196215140534,1487.097170829439,1477.1327753249807,1463.0709690683486,1464.903691280171,1472.5594510598094,1492.331619284726,1495.2197874016044,1510.127892191371,1514.1286766225023,1533.5932283753882,1547.5473456523662,1554.1394361105004,1548.3311481389326,1537.0640010924228,1530.2251640182262,1531.3914079255335,1536.6839887180388
394528,90,"Deltona, FL",msa,FL,990.5712737777352,990.6816793506521,996.9079440381538,1002.4865561152541,1015.7491448237953,1023.2608499765691,1032.9390553227747,1032.741363334328,1046.3862169029019,1051.454485493483,1057.352630153665,1051.3986591016867,1052.7677333716179,1055.1955426239151,1064.2408230574542,1076.6912622186585,1089.7035962629573,1093.8337053865218,1096.44937277059,1098.6239156134473,1106.215660063018,1108.9082641530672,1115.2631681154262,1115.4621097209995,1123.2897162899058,1123.082781496163,1120.1859678290841,1125.1575382978901,1139.3265015637874,1159.1888006214197,1166.5517847975782,1172.5082574520184,1174.425181554966,1177.5001871185607,1180.3280121544437,1187.6227967882376,1191.6693253225121,1192.678826479881,1202.0848034939227,1213.0379267554742,1224.9331941958312,1232.4379442044547,1237.2191861195877,1245.0464877754102,1249.1047709943402,1252.987501733314,1259.6430959438546,1262.7256926296748,1266.4172419597369,1273.301971037465,1285.9185996434524,1295.6113738924576,1298.5678183761859,1299.7872500943893,1304.0587364307494,1307.531149050139,1312.7898440204078,1315.8438324004799,1317.782033932129,1320.20533646202,1324.2325794148694,1330.7077234888488,1341.424605615054,1343.9587787862183,1348.5637490107647,1346.4431625608486,1359.3459936868971,1366.213928515318,1382.4244659966675,1395.0281317631782,1403.2520700038544,1405.6678343826984,1410.2078456024265,1425.1598521865624,1441.3356315699616,1460.5654995033606,1480.3794872527803,1506.4323141796992,1539.2754398884592,1575.16472038319,1611.2057332331055,1639.3731025963702,1663.1492460408617,1674.5100477735966,1691.5526788017949,1711.770641857801,1744.0823986525854,1771.3955344147364,1805.5863971086874,1826.8861210497992,1843.1549995888681,1840.515471750754,1844.0255035776693,1842.7910919803157,1849.9563312664573,1846.9305550447527,1846.7648366590793,1855.1803445337084,1874.0066227326354,1898.0557742047465,1895.1313416804917,1895.8804136549495,1883.0224951561754,1898.9281876663324,1890.0227416499217,1897.0100573304546,1885.3457003733158,1893.1706827942594,1890.9333438018632,1888.2800883503724
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,,,,,961.4181252728508,985.583863352208,972.895490305864,950.4284695257529,943.5331210016953,932.5973340858159,942.6798367842616,943.8671555363837,951.8465237289649,939.2656008708193,945.7278091591126,932.3516402700611,947.1884371614677,959.3488272706622,974.8673917057599,979.8276141317017,977.6827664792798,990.1927588580878,994.0444235852434,991.4839688943991,978.3707078830505,984.823468601007,990.2313740512146,997.7759693673648,983.2913051460511,988.7171031214963,987.6639795852684,1004.1019257797124,1004.6581424212471,1011.5561461334181,1018.2336174711585,1017.1922464178547,1013.3122459703461,1009.769958468225,1013.8426655402949,1015.6002870410019,1017.7068381179245,1024.6893261404955,1040.9688833936902,1043.7991621309727,1045.8337685062663,1053.5757662199837,1057.5878902972495,1048.6546960388503,1044.1073556808426,1048.0327824054039,1063.2014064694083,1067.0638561886576,1075.3755200879343,1081.195477478204,1092.1712967173617,1096.229749648455,1106.2950411712377,1112.022537414525,1116.2313629818254,1102.73026107006,1109.5973613665196,1110.435651892238,1126.3939801007077,1143.3234828909183,1161.9706705795952,1185.5891163189847,1192.2797918705135,1203.6774367381997,1217.498375444054,1224.7977412866558,1229.7075686326705,1241.8594180859495,1250.1227222073412,1258.8817644362264,1264.1249543390502,1285.2035572560562,1316.4327339728345,1322.877029772803,1330.5411290453421,1332.911401976043,1340.8081927106855,1340.8262154155684,1342.3557349913012,1336.5332956219668,1335.2280953651639,1339.3683990200027,1349.6148707009504,1375.0934808827583,1389.818552980105,1394.7203033127971,1395.474953743441,1396.7399207873,1400.3203051800963,1402.195810384814,1411.212040953189,1430.1408272447497,1454.3579838542278,1457.3909891598917
395006,92,"Provo, UT",msa,UT,1061.9584276769044,1055.4147413054457,1074.6086974166724,1058.5498553310515,1063.14467567332,1060.2383673690654,1079.7468307098939,1078.700254521669,1082.929197150101,1100.4788686907261,1118.4733664600785,1125.0882687966318,1119.4416858067036,1114.975083060704,1116.8882194683436,1122.1723246851207,1134.7921668807103,1137.1197327749721,1143.6356929497215,1149.8496406964855,1155.8455759874948,1163.563200952156,1154.2697994465514,1158.507399137956,1163.2599246788475,1181.1137309402438,1193.3754577890893,1193.4211724748084,1201.5811105522598,1207.5873525913496,1216.1993063837683,1223.5020800457264,1228.9977900767583,1218.2723718909328,1211.5733436362166,1210.6781648347023,1232.2696048742318,1239.8447523947145,1246.666921526127,1257.33275905727,1263.511681509284,1272.9544513228166,1277.4666407551317,1281.1471182844978,1276.9052042133249,1264.1051139100782,1269.7844196305634,1276.941458021823,1292.897997949979,1297.0493691152105,1300.6464763087365,1307.1585679584396,1318.624874906956,1329.2529296898058,1330.464474886067,1333.2789522228907,1331.0695765319197,1322.3277212906564,1318.1504570090794,1317.8736526440566,1325.4707166611454,1331.1010856215453,1340.0070131641007,1343.5188013202107,1345.2790351136232,1353.2336523586148,1368.5918621028961,1377.4004258301445,1372.9613720852903,1382.8976494573024,1390.9678164138377,1407.2802513347563,1419.7288127148302,1429.1933508731736,1452.422895548265,1466.1746669012582,1496.8444196372443,1519.4349721059955,1549.5399797057494,1573.7451638077614,1597.579727255314,1616.3934605520992,1620.6330740026904,1628.1450494038904,1635.189699840059,1666.0195418650076,1686.1365640912325,1705.915461568981,1725.2771356732821,1741.0581567894114,1753.2086223204465,1752.5282218582731,1767.3083058505806,1756.2369742095752,1749.1668040482489,1739.5840559382984,1741.7077658252174,1749.9529405495696,1750.6852243243154,1755.193815831244,1767.5621387566423,1783.603192335565,1805.1694985366437,1800.2229933087708,1798.628254892194,1800.7721554347029,1802.0582588394682,1790.877908287104,1789.1971308034556,1794.0368733621744
395160,93,"Toledo, OH",msa,OH,756.4033903907841,765.0209079297614,768.6927264619692,773.0934886745662,773.5567731621264,779.9255079369407,777.813783079512,781.6110348863167,785.7138269570034,787.0114741564349,787.793082666722,780.453017188997,781.5535766487463,780.5358671267034,788.0477450755252,796.9849677103779,799.9836253991072,807.0123919166667,802.8570038342151,811.488001073904,816.2809026455716,819.4624507690296,820.9299835402139,814.2173492590955,815.2415243341289,811.206144322676,814.5788731280347,821.8006536103945,829.0588548679011,832.8916489228566,831.109736659296,827.6392607882249,824.9716161724855,825.707893698487,828.7309174016667,832.9199027363036,835.2457835338233,832.7752990946232,840.6234706313387,846.6293337496829,856.9322152938138,855.2502179507458,851.3450554130062,853.657040462075,852.3156019099059,857.0351861888626,855.676264997767,857.7754789451163,861.2907296813189,865.4174671586026,870.2745540402893,873.9615248860298,878.6082427961518,883.0173900711611,882.3984960416464,884.0554296940372,882.831374207856,884.1865683343675,883.789376199615,887.9295082324744,892.3201669326737,901.7871664112871,902.1458678116173,903.5547174570924,904.749776888516,913.2478004194655,917.7596495981858,913.6999927591434,914.1634602363046,921.6644650729614,928.7183505024777,933.3278104873431,935.2277728777938,939.4907171005344,948.5578594718728,963.337828131354,984.9637127062792,999.8490978256779,1021.5788907753704,1033.6678289583401,1047.1394226953869,1043.2606428105507,1046.0835624042095,1052.6523374391004,1060.3284082969944,1063.4604767894523,1072.6258567909379,1081.7657121496402,1103.1091283111532,1121.619230858789,1142.0716541843333,1153.2546035738535,1140.3986553183256,1129.934588962358,1125.1064159186883,1124.7175794241775,1127.5225979483373,1129.3304070085992,1144.2013062670583,1151.80024137378,1155.261411946553,1155.4052623279933,1162.960680682655,1167.2744152331193,1180.8914179043757,1185.7231136659282,1187.853748018472,1187.732536948092,1192.7751550201624,1195.3571715486344
395224,94,"Wichita, KS",msa,KS,748.1791947383457,750.902163682844,754.0876409906671,756.5103648286251,757.4934345311668,759.4875150234485,762.9358890145384,766.5892512384885,765.3448715122593,760.6216117438871,760.020877351553,761.8148647582242,762.2574167041565,763.3242613866754,763.3134715738489,768.1321020935767,767.0256745470521,768.8337639680393,773.2036513692801,774.789999614693,771.8639290940746,765.8702673803492,767.5450984379831,767.2771258385383,767.7876093207228,768.2938272061518,773.6304080081346,780.7840545053991,783.360566260529,784.3053628845051,782.9575191416911,783.4430927857862,783.9409367836339,782.6074874184142,777.612755319152,778.0170392510345,779.5026865226184,783.4811918874228,786.227756620181,787.3161331069393,792.9675328025122,793.6234216354972,797.2095835493813,795.8472286841645,797.3239243974233,799.5212587417267,796.6432593921028,793.8639553192749,789.7975272278165,795.8784206122141,801.3733004068986,807.0719115692448,811.2354659006803,815.6786840968521,818.7455233373325,821.3827881997886,822.4443872199388,821.0543694897332,819.8176722271972,819.96757115166,823.8841515530178,824.892482047997,827.080015592047,829.1289013502208,836.0581205649002,845.2888387214679,851.8284174628635,854.2042160880667,856.2314546938888,857.4236820971288,859.1479183248658,857.3293639798936,857.6070453434704,863.5524764501665,870.4526888841342,882.055500210381,891.0331830248172,906.3684284304535,915.2082523767899,924.5945307745943,925.6455543865869,931.0879063500696,933.1239845691783,938.2997705276142,939.3108183238775,944.5683431469919,952.2016355358459,962.658106854208,970.340504339774,977.0038305676177,990.113371558203,998.8158615130789,1001.579988650097,1001.5889602607615,1007.0927643710288,1007.8262031685205,1010.4368226921913,1006.3640567116076,1019.5805883979622,1026.9262773553744,1043.9823452645996,1046.1242347051955,1052.4834100783444,1052.396611585362,1059.4699456468754,1060.8354187281,1055.649083344059,1062.1205033233314,1067.2703438423036,1080.4197916666667
394549,95,"Durham, NC",msa,NC,1056.8820128394668,1067.1513958462915,1072.534665696009,1074.6452362891216,1089.5864495016892,1091.2036415164491,1093.5433890301717,1082.9510254780066,1077.0265432778535,1076.9149521284694,1087.868010281508,1100.558600773515,1103.036244619913,1116.720406482226,1118.9882048691206,1129.2877944349266,1124.8226724010058,1129.6772048947084,1129.7973468953342,1128.4070901090358,1129.127455534244,1135.9358641552728,1144.3643368020346,1147.6427479257982,1145.0751691821492,1149.8889924533808,1154.8834930437351,1166.8147851855322,1173.9194354665087,1182.6728997697912,1185.5677020307614,1187.7247787639967,1190.8147541408503,1187.791504892789,1185.8086963358705,1185.6142631887017,1194.1755210318115,1202.6316963055185,1209.4576471837331,1216.5402064183806,1223.103899011805,1229.9258993030453,1229.5287592124314,1230.0640945532039,1229.8168631780716,1238.274195398025,1242.8845932657596,1238.046398995889,1240.4254223446483,1245.6834234015134,1263.598549031652,1270.5559509408147,1284.381490872131,1292.2723887608583,1296.39596807113,1291.9611564652396,1291.3345811947052,1285.457645946639,1277.7607018520252,1273.703294236914,1282.59950810536,1299.1742353162697,1313.2976414473605,1310.0989340672747,1314.8498681608683,1312.7388059760585,1320.7265026128987,1316.6883041379142,1320.2012494574042,1325.2620231675132,1331.268551360996,1336.1731993019744,1332.7033191482951,1334.6300960744552,1329.499746115717,1351.6936807910915,1379.012799154315,1426.6164014542012,1458.7898568217,1483.3158771333829,1501.7341638853047,1512.4371193521276,1516.626224787068,1524.0107738619454,1533.1736409649009,1554.6457301905605,1567.5174224530374,1588.4984297058306,1615.5838238621427,1649.1933215708943,1677.131132184955,1681.343420451194,1673.7970373862881,1659.8838029494375,1652.0018027790384,1648.261896102444,1652.2998851770556,1670.4959795019438,1679.7421564582673,1692.0616426110964,1695.9443385610039,1708.5957886519973,1714.414181239805,1709.8818227779857,1695.590466340664,1702.4906325152692,1699.9775039706876,1709.4144646768896,1693.3888658346084,1705.6766797468663
394352,96,"Augusta, GA",msa,GA,827.2332202713206,830.762833693992,834.3276282110055,837.8883179934916,845.5273512618462,850.7376487738774,852.721433987606,851.987759777843,852.0953797139226,851.7629649580842,851.7181932140784,851.7580401829003,853.6127479527744,858.7300186037695,860.878437417836,861.6083766462692,866.3621025462988,872.7488571503549,881.0988474714206,880.2918488359533,880.1442570857824,880.4306492126752,875.2966397944137,876.8947306073819,874.3955600714011,879.656558417373,882.9015192163863,887.9224782155384,895.1450434203269,895.4029489443569,897.813372789582,897.156125950553,899.3292215034287,902.6821809613758,907.7239706036959,910.0276541702306,911.2714988304538,908.7287512376803,913.5676741226389,918.4772660103441,929.9604806299164,935.0303871136119,937.1785803126585,932.9093780221269,932.1077314379971,932.4187271330446,934.2274675583541,935.0839645111085,938.0408648159577,945.7597248474456,953.1973617220932,960.5387636944382,967.6903373083943,972.9045600341558,973.6678095882692,973.9855182622897,976.5238516056928,978.9820043463063,980.6102721828801,982.3199926283975,989.6736783882196,992.5130834203848,1001.4703569509157,1004.9293361817672,1013.1625524814528,1019.3728357536098,1032.1182392375408,1048.1846538904977,1059.7553067265999,1066.543293492695,1065.83867443522,1069.0686489100174,1072.7035921578477,1075.7860416021879,1085.7295185617395,1103.4428198122516,1125.300404134524,1148.0176153454709,1165.3117909534178,1184.5795869033104,1192.4379375456328,1208.0349139795835,1214.8073406910114,1218.841231158823,1216.5825224157215,1229.8521999450534,1246.9907590710789,1262.2258843449401,1272.356232000737,1281.8435935846549,1289.6657970977074,1292.081809175042,1291.9339163679015,1288.15731329214,1289.4527462199474,1294.0907922155775,1304.9426233046988,1313.302963694543,1322.9019572555712,1333.395719232811,1343.361361915787,1351.2058496575855,1355.5877870956667,1359.7184013551314,1362.9085509940485,1364.2881209806278,1362.6275971334396,1368.381072115462,1363.582478143152,1368.53888525956
394957,97,"Palm Bay, FL",msa,FL,1019.792177200904,1027.1549583384817,1033.681340911491,1041.747526149632,1051.58000306741,1062.8419338191188,1075.020000572957,1083.464484401739,1089.5375958998898,1094.8182196968196,1099.6941882465835,1105.748945017589,1107.0582004355908,1109.4072865328594,1112.3935739996377,1118.831156919079,1125.6297926938478,1134.2942930669922,1143.3023604213545,1154.8293851635926,1165.2792937604622,1171.098482389767,1176.7277943072643,1178.2687319347626,1186.7279233472987,1193.7206568730326,1205.5776162850393,1213.9400773988782,1221.3334906556242,1226.6506231610902,1235.1029059527275,1241.6013666388749,1249.292432408718,1260.0276287440379,1263.8960431733783,1271.3520520419593,1272.8969822131103,1278.951737491297,1284.0969054236973,1291.7269548996712,1306.3696729228798,1315.9147426815111,1324.428952561231,1332.9541116779344,1336.8252561186923,1344.706600743379,1343.5241158621275,1352.5655977202093,1351.1742353515415,1355.0173122364952,1357.2156452596741,1362.990296709184,1370.1897796090475,1374.9065981954384,1381.6159157836241,1387.3449222315162,1395.0156691780821,1401.754805396549,1403.049140767337,1400.849161104561,1403.321448521759,1411.4673667490429,1417.999570278068,1417.0673471033556,1411.1879931279295,1417.8404561544985,1431.5374318473546,1452.3904478795994,1465.4983101341659,1478.5514573377895,1486.9081977217345,1488.9688955642914,1498.1157938117974,1509.038382329705,1529.7661638845684,1549.3998845910694,1585.820374866639,1618.3537602524923,1665.3251367148698,1704.4164053954166,1749.5024617168176,1771.1318876787104,1786.6549824096062,1796.9763187579226,1812.9638074263858,1828.46048510594,1855.433074525918,1879.3124432769482,1907.7600620869896,1938.5581798440512,1973.7719858221112,1986.4519774695643,1981.6320567463436,1975.77613987544,1974.0478056175823,1976.4491904232264,1975.9636975228202,1980.501894467,1995.0974491427708,1998.9961767279315,2015.4712324021,2020.8353210479527,2032.448846250592,2037.0842830082968,2028.5885602983449,2015.2023242017492,2002.558164771688,1996.4786196812192,2003.6640662703985,2008.9639979443334
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,964.7418475997298,976.3489212085233,982.516221081102,990.0733332726351,987.3803947403748,985.45160584199,985.9420941125239,989.4840572331053,992.5470450720071,991.6106908443023,986.1680965735095,986.4228764499243,991.9251235318239,997.0159904570148,998.7672056846211,992.5204082374786,991.0301306552707,993.2256975902263,998.6207229000721,999.4486659481366,1002.9621723823617,1010.7810196260588,1014.0302540056822,1009.1710835150571,1003.5432476709598,1004.2633411315564,1008.5945709167834,1008.2712670618048,1008.9496036139897,1009.6934940224231,1014.9835998282972,1018.9206020076944,1022.2986776424355,1024.0000770432066,1022.3881349442729,1019.423370363118,1015.3017744431564,1018.3914284556176,1021.8872857159396,1026.957722237449,1030.1760179055789,1039.842834651523,1047.485437480079,1050.8476018574427,1049.4474584847,1047.820174791785,1057.2213684404433,1056.7042724621263,1058.874762390639,1051.1314787719796,1052.1529126191517,1065.4432552007252,1073.2400290018904,1077.1285845011732,1076.0148739913102,1078.9307028049477,1079.7133015488944,1080.3010080151084,1081.229537939358,1092.2273185994845,1107.6908830319396,1133.7776427810122,1151.627151044018,1155.0653342483413,1146.9733881357133,1148.1956476617543,1155.9299977499284,1159.5174343275678,1158.5583021366845,1158.8737419976153,1170.9020270869148,1185.4785756238703,1198.2577393127801,1215.5447922484047,1233.312398112094,1241.4840481905933,1237.4098019205162,1230.9035866536697,1236.4315017679755,1235.8028140383753,1235.4919004443595,1230.888609211253,1243.477591869011,1255.018533892001,1266.2966042736996,1270.1808528752865,1273.4344165582718,1267.3700123025342,1266.3294425056104,1265.145222354515,1277.8010636237789,1286.7167933700186,1294.9227611710276,1295.1175290999429
394666,99,"Harrisburg, PA",msa,PA,846.8481487433703,848.8507860886191,857.0943482258954,866.1767819229046,869.1238102447687,863.4657225975558,860.2474639537065,861.6952302515415,867.1423723117076,864.420184910507,864.8460608927599,864.7801021446585,873.7101987772143,875.210718771298,875.6739508169554,878.8992438397806,884.5142180552364,896.198537883572,896.3132850419593,900.351773896567,901.2625706441996,897.4068582081027,885.2818284997653,879.5119987794072,888.7559728465204,897.3115199430634,904.0879030391244,905.67737062802,908.719245162618,913.0361451829768,912.2915459994987,913.0128597288739,906.9486993511227,908.1160547585097,911.8172926317112,918.1170072087721,921.5442226846922,918.7527604176703,921.5996085270859,929.1112152308651,940.1477751576405,943.8873255407732,945.5990458384231,948.4201371063892,948.1480341489704,952.2577016332618,955.8400272161457,963.2328912409088,967.358139458173,967.9839633212943,973.0517017998523,973.6933145997049,980.8195587482977,983.1723676936294,990.1005135361673,991.5519858673935,993.2378499378216,990.5195924865847,987.8844253889055,987.2370930761477,997.0191226692815,1006.068385081088,1011.4708782229952,1008.4285169584238,1009.39513309635,1020.7369212574727,1032.8821009619026,1043.0511506800894,1040.6723487911586,1042.36364823427,1048.0847317423509,1056.4726662845142,1066.5922740337417,1069.621973279635,1077.6251575630606,1084.276672271038,1102.1464135886995,1126.4393728980058,1148.8842111612846,1168.054786299984,1177.1206915698913,1181.5043816643117,1185.174360777407,1196.1712009506618,1204.4583944970707,1212.6742739222884,1219.860440737066,1236.5836530832983,1250.3457457210998,1258.419715225905,1262.1679427115391,1266.2108950897634,1269.1475375073896,1267.8326019938986,1262.153527109275,1258.2169335226852,1257.377506487276,1271.053928060748,1285.81454464314,1298.95597235942,1305.5128623855865,1308.6722612111741,1323.1721528630897,1332.9874464398042,1338.5225028533025,1333.6110700198167,1323.3224097188297,1323.6912214574286,1319.5157400658245,1320.5470007234123
395113,100,"Spokane, WA",msa,WA,757.3990019720875,764.8142687842617,775.3008360092703,781.4035064128299,785.0206784954144,790.0738190802368,792.9882164449427,800.2839241667352,796.5516961428324,794.7136976675342,794.876904430302,799.5217407425235,807.2623674088021,812.7656096907062,820.8033143644178,826.7950431918991,838.8783977311467,845.318395792293,851.9862255930702,849.1334285667467,854.7992736135145,859.1472751738695,861.4055010749014,861.9689923926665,868.1601537272404,883.0606152353301,889.2338756050104,893.3729080026259,901.0043769699179,914.4414836232515,921.7857938545177,924.346204458967,922.5615189352719,925.90014327787,923.1986069632854,921.7681353685322,918.697042123458,942.9255318702233,964.7937477147333,985.4113268928146,986.9892575332968,993.3845826587482,1000.0790450157557,1000.3364600351696,998.0045532461615,994.6610670223544,994.8576988223429,996.1578663409185,1007.4285060157288,1013.9768402141125,1026.7548165233584,1032.89941749828,1047.3888889316495,1059.1103457084616,1072.666841105593,1069.1684968168518,1071.997596610866,1068.246936559782,1070.2590226162772,1060.614902095166,1062.8830083423845,1072.8844349550923,1094.7482359424657,1102.161787576281,1110.0815828412947,1112.4361347989236,1128.6746610817343,1144.0288507353655,1159.419393495286,1162.6374280243222,1158.9514804929283,1157.767981776185,1169.773534067751,1193.9409203611235,1224.9276690805414,1271.510308603372,1329.1712883540133,1385.0650496883902,1420.0534101732883,1434.5322698697523,1432.360399902707,1416.3328035784452,1396.5030838985188,1383.0312526958476,1389.6971724723858,1404.2955352855572,1425.199392611589,1449.4223098247562,1474.457705734092,1490.2264282813956,1498.0009910863416,1501.9178322589853,1507.251531304787,1499.5343195788553,1485.633441113724,1469.0740918722981,1460.7294112898705,1454.1544389062778,1463.2530663023883,1473.9575852812322,1494.7089473752385,1493.5472527848287,1498.0442697378203,1496.8580477699334,1504.790314011201,1509.5757880611275,1503.8275272094359,1502.0982853479418,1498.2748806007903,1504.7303405330028
395075,101,"Scranton, PA",msa,PA,725.5034513550833,726.0289957709708,728.1861134978918,725.3508857022539,723.5552950971105,722.5030698356412,725.4440622155165,732.7974551905453,739.5062004821613,739.1091623814808,737.5788213320352,746.2654209870184,743.4423629520652,743.0237793146019,740.4420907381269,758.1010360975455,756.7177466282686,763.5672861832333,764.239245177065,779.1898962192281,771.285966529746,769.2313054019526,755.5794851408824,751.3733193777717,746.8264928975938,758.562008620876,769.4764785711126,772.3835305286909,773.1276714561317,772.910479539632,778.0322923330127,783.6837983653355,785.4220319126754,789.4837680421249,787.24912519545,800.3649790594084,789.4242875270509,794.5366860773808,790.1130752259214,807.9697832398525,813.4669178344935,817.4368292652665,819.4328584341846,818.468595467849,822.7970861236811,823.3254623390598,825.3573372754837,828.0926191606592,828.1313826903855,836.0961983377575,838.2805842501248,849.1050588808237,850.9507617322927,858.4242754620047,856.7691321420064,861.857446883365,863.8882016446388,866.7915358448986,868.3038114888111,867.6040161551387,867.7443247431299,869.4448311945359,874.493085977972,879.0916713552882,893.2359718142382,897.9701774308733,912.221030234628,918.9035824784266,927.6667454093097,936.7090166286147,934.0494830150045,950.880327780482,959.9620064636522,972.802357636478,976.7981214384287,990.4462672506611,1007.9470466120616,1025.0819289459423,1042.9450924848156,1053.963446800864,1067.237752294738,1072.8622846869298,1077.0019222420874,1075.9756799521972,1079.8946289680887,1089.0965551143347,1107.9406972784677,1121.9083379018898,1132.1536018822349,1135.004017952586,1139.6781936331297,1159.6127710253722,1174.999937222147,1181.7222113172054,1165.9159370496047,1162.1238746573092,1162.4789371411996,1171.4466614977105,1167.0661411374158,1170.3944344103036,1180.0171533439368,1196.5025739292469,1197.5410179556043,1204.2930671925578,1211.8829581727268,1227.1546538918476,1225.8733019766294,1221.1124224603125,1217.1190093665955,1233.1768554026619
394460,102,"Chattanooga, TN",msa,TN,849.0530682463669,855.4274925456289,857.7772572536991,847.3516939077306,847.91681920753,854.638680272719,874.0488027435512,870.8139256936099,877.0256498728124,880.6514923780891,888.4057885205474,879.0703285855137,883.9056371991389,884.2963064319318,907.8593990532826,907.8926926884213,928.368617477308,918.6495004526562,918.3930860756577,895.5501811105167,894.4106888290567,899.8445222193516,912.3903851777405,914.1848216960187,917.7247198982469,922.7949334400386,929.6981844747303,931.9966794095478,932.5131019788163,936.1135716997231,941.9309197069663,943.8716319316628,944.6205020416289,941.1515867996926,937.1714241323194,945.7600375644996,956.1236816387743,969.0002523156121,972.164623238087,977.3918843578958,987.3858321778376,991.8189707195327,991.0154000130958,986.6939012396466,983.6526383809888,989.9208398293401,1001.3351864663874,1012.0280410056189,1017.7081060417837,1015.5663103725293,1022.4318777841463,1029.1127212110887,1042.4042266036274,1045.9592835760986,1046.5085577660475,1047.180445013549,1047.3218096728367,1046.6955744353236,1043.6407550625593,1049.4488170873267,1057.6592584104703,1061.8483076020918,1063.2231158825944,1077.2072078042672,1087.393192993199,1091.8418111575133,1089.01012793761,1102.1848856263464,1117.0507218196772,1128.509026689296,1130.8248668411268,1140.3804509131671,1143.0281788438908,1144.9231084106084,1150.6610306296527,1175.263178653989,1202.8654129371337,1223.2659742918263,1242.28630322364,1258.8962311900314,1280.476511852597,1295.0165820006296,1308.6138111635896,1325.5772300332433,1335.031100558197,1353.1566393107069,1365.3068670955668,1384.4521921258693,1405.5057272425172,1419.6253853564967,1421.5477018935233,1418.3685663819326,1421.5091435690426,1427.6806416038817,1429.6684065651646,1417.4692004283072,1431.4943759399841,1439.071925742358,1460.6714569011542,1462.984470921703,1469.2612275729894,1479.7559018867073,1491.4948543414173,1502.2784916343555,1506.1267270379587,1509.2505786748818,1507.6866729567887,1506.2668024121185,1504.287026382683,1504.6298969284683
