RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
102001,0,United States,country,,177667.0,179833.0,182167.0,183833.0,183333.0,178000.0,172667.0,166500.0,163167.0,157833.0,154333.0,151667.0,151167.0,153833.0,158167.0,162667.0,164440.0,162607.0,159807.0,158033.0,158167.0,157633.0,155633.0,155667.0,156333.0,159333.0,161034.0,163701.0,164034.0,162333.0,159000.0,156667.0,155000.0,152667.0,149333.0,146667.0,147300.0,150133.0,154433.0,157133.0,157633.0,154333.0,150667.0,148333.0,147667.0,146000.0,143667.0,144333.0,148667.0,155333.0,161333.0,165000.0,166333.0,163667.0,161000.0,159333.0,160633.0,159233.0,157567.0,157433.0,162645.0,169978.0,177145.0,182333.0,183333.0,180000.0,176000.0,172667.0,172333.0,169667.0,168000.0,167333.0,171333.0,177833.0,183833.0,188167.0,189333.0,186667.0,183300.0,180633.0,180300.0,178667.0,178000.0,179333.0,184667.0,191967.0,198633.0,202300.0,201667.0,198000.0,194000.0,191167.0,190833.0,189833.0,188100.0,187933.0,192267.0,199500.0,207000.0,211219.0,212552.0,209219.0,206333.0,204633.0,203967.0,202633.0,200333.0,201000.0,205323.0,212323.0,219656.0,223667.0,224333.0,221333.0,218000.0,217000.0,216833.0,216833.0,217167.0,219667.0,224319.0,228819.0,233819.0,235833.0,235000.0,230000.0,226667.0,225000.0,224967.0,223967.0,222967.0,224667.0,229471.0,237138.0,243805.0,248023.0,248023.0,244690.0,241667.0,240000.0,241167.0,240333.0,240333.0,242500.0,247333.0,250408.0,253708.0,259708.0,267967.0,273000.0,274667.0,275833.0,275833.0,274167.0,273333.0,277167.0,287167.0,297167.0,306667.0,311667.0,314000.0,312333.0,310728.0,311728.0,312561.0,311183.0,311200.0,317033.0,330017.0,341667.0,348333.0,346000.0,339333.0,331000.0,325000.0,318500.0,311833.0,306167.0,307667.0,314333.0,324667.0,334667.0,343000.0,348167.0,348167.0,343167.0,336667.0,330000.0,326633.0,324967.0
394913,1,"New York, NY",msa,NY,395000.0,393333.0,396667.0,401667.0,408333.0,405000.0,394667.0,378952.0,368952.0,360952.0,355000.0,349667.0,344400.0,342733.0,344733.0,351667.0,358333.0,361067.0,356067.0,352733.0,348333.0,350333.0,348667.0,348000.0,345244.0,346244.0,351911.0,362667.0,371667.0,,,311662.0,,352522.0,350522.0,347188.0,345333.0,345667.0,352000.0,361333.0,366333.0,366667.0,354667.0,341333.0,331333.0,328000.0,328000.0,326333.0,327650.0,335983.0,347317.0,357173.0,359506.0,356506.0,349000.0,343333.0,339133.0,338467.0,331800.0,328167.0,325500.0,334167.0,347333.0,362767.0,374100.0,372100.0,363333.0,350333.0,346667.0,346667.0,346333.0,342833.0,339500.0,342833.0,353333.0,365000.0,376667.0,373333.0,365000.0,353333.0,350000.0,353333.0,351667.0,349000.0,344000.0,349000.0,361667.0,373300.0,381133.0,377800.0,371167.0,361667.0,358333.0,355000.0,351667.0,346667.0,346667.0,351667.0,363333.0,375000.0,383333.0,380000.0,371667.0,363000.0,356333.0,356000.0,353000.0,351333.0,351667.0,357500.0,371667.0,383333.0,390833.0,387667.0,379000.0,374000.0,371333.0,374667.0,372667.0,376000.0,376333.0,383333.0,392500.0,404167.0,410833.0,406667.0,396000.0,387667.0,382667.0,381667.0,380000.0,376667.0,376667.0,380000.0,395000.0,407667.0,416000.0,411000.0,404667.0,399667.0,400333.0,403000.0,403000.0,402941.0,405607.0,412274.0,420000.0,425000.0,433333.0,441667.0,451667.0,458333.0,461667.0,463333.0,463500.0,465167.0,470167.0,476667.0,492000.0,505000.0,516667.0,517667.0,513000.0,508000.0,503333.0,505000.0,503333.0,508333.0,511667.0,523333.0,538333.0,553333.0,561667.0,555000.0,541667.0,528333.0,516667.0,516333.0,513000.0,512667.0,518000.0,531333.0,553950.0,568950.0,585617.0,587333.0,579000.0,567333.0,565000.0,569000.0
753899,2,"Los Angeles, CA",msa,CA,461000.0,451000.0,444000.0,431667.0,419000.0,400333.0,384000.0,366667.0,353667.0,336333.0,326000.0,320667.0,321000.0,324667.0,333333.0,343333.0,350000.0,353333.0,355167.0,357917.0,357917.0,356083.0,351667.0,351167.0,353833.0,363833.0,365333.0,367667.0,362667.0,364667.0,360000.0,357333.0,352667.0,346333.0,344000.0,342333.0,348333.0,350000.0,350000.0,350000.0,348000.0,345417.0,338750.0,334083.0,330000.0,325000.0,321667.0,323333.0,333333.0,343333.0,351667.0,357333.0,362333.0,367333.0,370000.0,374667.0,379667.0,379667.0,381667.0,390000.0,411667.0,431667.0,446667.0,455000.0,460000.0,459167.0,456500.0,453167.0,455000.0,452667.0,456000.0,458667.0,470333.0,483667.0,490000.0,496667.0,496668.0,496668.0,493334.0,489333.0,487667.0,486000.0,489000.0,495667.0,507333.0,515000.0,523667.0,525333.0,527000.0,522000.0,517000.0,515333.0,518667.0,520333.0,520333.0,523333.0,535000.0,548333.0,556667.0,558333.0,559000.0,555667.0,555667.0,553333.0,553000.0,551333.0,549667.0,556667.0,566667.0,581667.0,591667.0,600000.0,601667.0,601773.0,596773.0,598440.0,596667.0,596667.0,600000.0,608333.0,620000.0,628333.0,636667.0,641667.0,641167.0,634500.0,629500.0,625667.0,619000.0,610667.0,605000.0,613333.0,626667.0,636667.0,643000.0,648000.0,648000.0,645500.0,640500.0,640500.0,643333.0,646333.0,649667.0,656333.0,658333.0,658333.0,660000.0,675333.0,698667.0,717000.0,726833.0,728500.0,726833.0,723333.0,730000.0,746083.0,772750.0,796333.0,813417.0,820083.0,821500.0,820000.0,821667.0,823333.0,830000.0,831667.0,841667.0,856667.0,882000.0,900333.0,905333.0,892667.0,875667.0,859000.0,849667.0,837000.0,821000.0,809333.0,810667.0,825000.0,840000.0,851667.0,865000.0,878333.0,890000.0,890000.0,890583.0,892250.0,888917.0,880000.0
394463,3,"Chicago, IL",msa,IL,227333.0,231000.0,235000.0,239583.0,240417.0,232750.0,225000.0,212500.0,205833.0,194667.0,189667.0,188333.0,190667.0,196000.0,199333.0,203667.0,202667.0,197667.0,190950.0,185617.0,182283.0,181667.0,179333.0,181333.0,184000.0,190167.0,196500.0,198833.0,201000.0,192167.0,186833.0,179833.0,177000.0,171333.0,165000.0,161667.0,162500.0,167500.0,174833.0,180667.0,182333.0,175833.0,165800.0,155800.0,151300.0,146500.0,143167.0,145167.0,152983.0,163983.0,173650.0,177000.0,175667.0,166333.0,157333.0,151333.0,148333.0,146000.0,140667.0,141968.0,150301.0,163634.0,178333.0,188333.0,193000.0,187667.0,180333.0,174000.0,172833.0,169333.0,165667.0,164667.0,172167.0,185833.0,200000.0,207333.0,210333.0,203167.0,195833.0,186133.0,181633.0,178300.0,174500.0,178167.0,186500.0,201000.0,211667.0,218000.0,217333.0,210333.0,201500.0,194000.0,189167.0,185000.0,181500.0,184667.0,196667.0,211000.0,221667.0,224667.0,224500.0,215833.0,209167.0,202667.0,201667.0,198333.0,196667.0,201667.0,213000.0,224667.0,233000.0,235000.0,233667.0,226167.0,219500.0,215833.0,215000.0,215000.0,216667.0,222833.0,231167.0,238167.0,245333.0,245429.0,241763.0,230096.0,222667.0,219500.0,217833.0,216833.0,215833.0,221667.0,230000.0,239167.0,245000.0,246667.0,245000.0,238000.0,231333.0,226333.0,224967.0,223300.0,222300.0,230000.0,242300.0,250300.0,250967.0,253667.0,260500.0,263833.0,262167.0,257667.0,254333.0,249333.0,246667.0,252667.0,262667.0,277333.0,285333.0,288667.0,285701.0,278368.0,273368.0,268333.0,266667.0,263333.0,264000.0,267333.0,280667.0,293333.0,305000.0,302667.0,296000.0,284667.0,277000.0,271883.0,266550.0,263217.0,261083.0,269083.0,280750.0,296000.0,308054.0,314721.0,315054.0,308333.0,299333.0,292333.0,287300.0,286300.0
394514,4,"Dallas, TX",msa,TX,142967.0,146967.0,150133.0,153167.0,153167.0,148000.0,143333.0,138200.0,136533.0,132763.0,134063.0,135063.0,138833.0,142833.0,148833.0,153500.0,153367.0,149367.0,145017.0,141317.0,139983.0,136383.0,137550.0,139467.0,145750.0,148438.0,151188.0,153188.0,154667.0,151333.0,146483.0,141683.0,142416.0,141266.0,141066.0,138600.0,140600.0,143600.0,148333.0,151333.0,152337.0,149670.0,146037.0,141700.0,141683.0,140650.0,141908.0,144592.0,150258.0,156667.0,160833.0,164133.0,163467.0,161300.0,157633.0,155867.0,155367.0,153067.0,153167.0,155667.0,165000.0,173333.0,179667.0,182500.0,182500.0,179400.0,175017.0,171183.0,170283.0,167167.0,168000.0,170167.0,177167.0,182833.0,188333.0,192000.0,192667.0,188667.0,184683.0,183017.0,185083.0,185567.0,186400.0,189000.0,196500.0,205667.0,212667.0,215000.0,213333.0,207333.0,204333.0,201000.0,202667.0,200000.0,202200.0,205533.0,213867.0,223000.0,230500.0,233800.0,232467.0,228300.0,226333.0,225333.0,226581.0,226873.0,228873.0,232292.0,239000.0,245500.0,249700.0,250700.0,249867.0,246000.0,243000.0,239667.0,241167.0,239667.0,242083.0,245583.0,252417.0,258367.0,262583.0,264916.0,261549.0,254833.0,249167.0,245833.0,246633.0,243633.0,243633.0,246000.0,254000.0,262942.0,268909.0,271742.0,269800.0,264833.0,262000.0,258853.0,259519.0,257853.0,259000.0,261667.0,269667.0,272833.0,276833.0,280833.0,287667.0,290333.0,291667.0,292333.0,293382.0,289865.0,294545.0,302523.0,316960.0,330614.0,342038.0,349450.0,349936.0,347820.0,346986.0,347426.0,349426.0,350226.0,355300.0,364467.0,383850.0,401940.0,414107.0,412724.0,404633.0,394133.0,385917.0,376917.0,367417.0,357667.0,357000.0,362000.0,372333.0,380333.0,390333.0,395000.0,394000.0,387000.0,380333.0,376333.0,372667.0,370333.0
394692,5,"Houston, TX",msa,TX,145788.0,147120.0,150793.0,153673.0,155006.0,153000.0,146167.0,138167.0,132500.0,129500.0,130225.0,132592.0,139092.0,145867.0,152500.0,156833.0,158667.0,155967.0,150633.0,146300.0,143667.0,142833.0,142167.0,144167.0,146833.0,148500.0,149500.0,151503.0,152836.0,151670.0,148167.0,146450.0,147250.0,143917.0,144017.0,140282.0,144448.0,145773.0,150708.0,153042.0,153000.0,150423.0,148053.0,145553.0,146296.0,142067.0,140233.0,141233.0,147967.0,155300.0,159300.0,163300.0,162883.0,160217.0,156083.0,154917.0,154250.0,150750.0,149667.0,152167.0,163167.0,170833.0,178333.0,180667.0,182333.0,178667.0,174333.0,171667.0,172000.0,171667.0,172167.0,180007.0,192850.0,205850.0,211343.0,208167.0,201333.0,191465.0,185798.0,182798.0,184687.0,184687.0,185354.0,186667.0,192500.0,199667.0,205872.0,208888.0,209597.0,202058.0,196542.0,189233.0,190567.0,189733.0,189500.0,189167.0,193333.0,201333.0,208333.0,213333.0,213000.0,209333.0,205000.0,203250.0,204583.0,202250.0,201667.0,203667.0,209819.0,216485.0,220319.0,221917.0,221000.0,218133.0,215383.0,212300.0,210000.0,208000.0,209269.0,212603.0,220189.0,225587.0,228920.0,230000.0,227500.0,223500.0,219167.0,217000.0,217667.0,215333.0,215167.0,216833.0,223500.0,231300.0,236300.0,237967.0,236333.0,232000.0,228667.0,225667.0,228333.0,226667.0,228000.0,228023.0,234023.0,236023.0,241000.0,248333.0,255667.0,255800.0,254133.0,255133.0,258333.0,256667.0,258333.0,265667.0,278667.0,289333.0,297000.0,300667.0,300833.0,295833.0,293333.0,294167.0,298500.0,298715.0,302682.0,306541.0,317826.0,327192.0,335667.0,337667.0,331333.0,324667.0,316333.0,311000.0,305233.0,300867.0,300782.0,303882.0,311915.0,318667.0,325333.0,,,324333.0,319333.0,316000.0,313333.0,310833.0
395209,6,"Washington, DC",msa,VA,332233.0,330900.0,333333.0,332633.0,324300.0,305967.0,288333.0,273333.0,269500.0,264467.0,261133.0,258300.0,261290.0,269724.0,282390.0,292767.0,299000.0,292667.0,282667.0,274667.0,273000.0,269333.0,265000.0,260333.0,270667.0,280000.0,288333.0,297667.0,292667.0,292667.0,282333.0,289000.0,289000.0,280646.0,269980.0,263313.0,271000.0,286667.0,303333.0,313333.0,313000.0,301333.0,289000.0,280000.0,277667.0,275000.0,269650.0,278150.0,292150.0,315167.0,330667.0,338733.0,335400.0,324367.0,315633.0,312300.0,311667.0,306667.0,301667.0,306333.0,323000.0,344667.0,361667.0,369083.0,365978.0,350978.0,338562.0,331750.0,331750.0,328417.0,325000.0,326333.0,338000.0,354667.0,369083.0,374067.0,368400.0,355150.0,347150.0,342317.0,345483.0,340083.0,338250.0,337833.0,347917.0,360917.0,371667.0,373333.0,366000.0,355000.0,346167.0,341167.0,337833.0,335000.0,331633.0,333034.0,343034.0,357401.0,371000.0,375000.0,372333.0,362000.0,353108.0,346442.0,346442.0,345300.0,342800.0,343783.0,354817.0,370650.0,384207.0,387540.0,384207.0,371667.0,363333.0,359667.0,365000.0,363499.0,363249.0,365916.0,379417.0,391667.0,400333.0,401333.0,398000.0,386333.0,377500.0,372467.0,375800.0,371633.0,370000.0,371667.0,386667.0,399883.0,409883.0,411550.0,408333.0,396667.0,390000.0,386667.0,391667.0,386667.0,388000.0,396333.0,414667.0,425000.0,428333.0,435000.0,441333.0,442967.0,437967.0,433300.0,430000.0,421667.0,415000.0,421333.0,439667.0,463000.0,478333.0,481667.0,476167.0,462833.0,457833.0,453333.0,453333.0,443300.0,441633.0,451633.0,480000.0,506667.0,518333.0,513333.0,501667.0,486333.0,478000.0,468200.0,460200.0,447700.0,450833.0,461233.0,487100.0,508767.0,528367.0,531667.0,525167.0,510167.0,503500.0,498000.0,498000.0,486333.0
394974,7,"Philadelphia, PA",msa,PA,197980.0,204647.0,211326.0,219626.0,223259.0,219267.0,210933.0,199383.0,192717.0,187750.0,184667.0,184250.0,187133.0,193467.0,202883.0,209300.0,212633.0,207600.0,201283.0,196283.0,192983.0,190500.0,187167.0,187133.0,191633.0,196633.0,206000.0,210333.0,212000.0,205967.0,198300.0,194967.0,193667.0,193333.0,188000.0,182665.0,182165.0,187498.0,197500.0,203333.0,206833.0,199750.0,192417.0,183917.0,181050.0,180017.0,175017.0,173667.0,175367.0,186367.0,198667.0,207000.0,209333.0,201833.0,194833.0,190542.0,190042.0,186875.0,180500.0,179167.0,181833.0,191667.0,205000.0,215833.0,220000.0,211467.0,201842.0,193475.0,190675.0,186967.0,182000.0,178333.0,180000.0,189619.0,202953.0,212953.0,216000.0,208750.0,200417.0,193583.0,190650.0,187983.0,179817.0,178333.0,181000.0,194000.0,205667.0,214000.0,215333.0,210333.0,203000.0,194750.0,188083.0,185417.0,182667.0,181000.0,184333.0,193333.0,208333.0,216667.0,218333.0,211650.0,202650.0,196983.0,195300.0,190933.0,186567.0,183267.0,189967.0,201333.0,214000.0,222333.0,222667.0,214333.0,205333.0,201000.0,201667.0,199000.0,195000.0,195083.0,200750.0,210833.0,220750.0,228417.0,231667.0,225667.0,217667.0,212667.0,209333.0,205667.0,200667.0,201667.0,210000.0,220000.0,233333.0,241667.0,246167.0,237833.0,229833.0,226000.0,226000.0,225667.0,221000.0,224333.0,236000.0,243333.0,248333.0,253000.0,263000.0,268000.0,265000.0,262333.0,260667.0,257333.0,251667.0,250000.0,254967.0,264967.0,279300.0,290967.0,299300.0,293300.0,286667.0,280000.0,276667.0,271287.0,262953.0,262287.0,271000.0,287667.0,306667.0,315500.0,318833.0,310500.0,303333.0,295983.0,292633.0,285967.0,279983.0,280000.0,286833.0,300167.0,315167.0,328667.0,334333.0,328667.0,323333.0,321000.0,318400.0,312400.0
394856,8,"Miami, FL",msa,FL,240000.0,237500.0,237500.0,234167.0,230000.0,216667.0,206000.0,192667.0,185333.0,171000.0,162667.0,153333.0,148483.0,145150.0,147150.0,151333.0,154000.0,152000.0,149333.0,148000.0,147667.0,145000.0,141000.0,139667.0,140667.0,143333.0,143667.0,142167.0,138833.0,134333.0,133733.0,133733.0,132900.0,125000.0,120000.0,115833.0,120833.0,125833.0,131667.0,136667.0,135000.0,130667.0,125667.0,124983.0,127317.0,128317.0,127333.0,127667.0,132500.0,138500.0,145167.0,147000.0,147667.0,147167.0,146167.0,147833.0,151667.0,154333.0,154333.0,152667.0,156667.0,164000.0,172333.0,177333.0,180000.0,180000.0,178333.0,179933.0,179933.0,179933.0,175000.0,175000.0,178333.0,186667.0,194250.0,199917.0,198250.0,197333.0,193333.0,196333.0,196333.0,196367.0,195333.0,195333.0,200967.0,209900.0,216567.0,220900.0,219667.0,217000.0,213667.0,210667.0,211667.0,211083.0,212750.0,213917.0,219500.0,225167.0,231417.0,234750.0,235750.0,235000.0,233333.0,231333.0,231000.0,231000.0,231333.0,232333.0,236667.0,243333.0,251000.0,253667.0,254333.0,251000.0,248167.0,247500.0,249167.0,251667.0,251667.0,253333.0,255333.0,260167.0,263500.0,264833.0,263000.0,259667.0,259667.0,260333.0,260333.0,257000.0,256667.0,260000.0,266667.0,270667.0,274667.0,278000.0,279000.0,276000.0,274333.0,275167.0,275833.0,275833.0,276333.0,281333.0,288000.0,294333.0,297667.0,302667.0,309000.0,312333.0,313000.0,312300.0,315633.0,318300.0,320667.0,322333.0,327333.0,333750.0,342083.0,347083.0,349333.0,346667.0,346633.0,350633.0,356633.0,361650.0,366650.0,374983.0,382500.0,392500.0,400833.0,405000.0,403333.0,401667.0,401667.0,401667.0,396667.0,396667.0,400000.0,410000.0,419667.0,428000.0,436333.0,440000.0,441667.0,442300.0,442300.0,438967.0,436667.0,435000.0
394347,9,"Atlanta, GA",msa,GA,152933.0,155933.0,157200.0,157167.0,154000.0,147500.0,141167.0,131333.0,126100.0,120767.0,119517.0,118367.0,118700.0,121617.0,125667.0,131417.0,133083.0,132750.0,131000.0,131667.0,128667.0,124267.0,119600.0,118933.0,122333.0,127167.0,128833.0,127500.0,121783.0,119117.0,115450.0,115333.0,113833.0,110333.0,105300.0,102800.0,103633.0,105333.0,106600.0,106267.0,104600.0,99292.0,94292.0,92226.0,92100.0,90767.0,87800.0,90300.0,95984.0,104450.0,108450.0,112233.0,113633.0,112967.0,110167.0,108000.0,112167.0,111467.0,114800.0,117633.0,130183.0,140350.0,149795.0,155945.0,156445.0,150000.0,144333.0,140000.0,140311.0,137978.0,138078.0,141067.0,148067.0,158433.0,165966.0,171633.0,170875.0,166375.0,160942.0,157567.0,159533.0,156967.0,157592.0,158625.0,175625.0,185667.0,192000.0,186667.0,183000.0,178633.0,174000.0,171667.0,171867.0,169833.0,168167.0,169667.0,176333.0,186000.0,190667.0,195500.0,192500.0,188167.0,181667.0,180000.0,180000.0,178333.0,178000.0,181333.0,189667.0,200000.0,206667.0,209333.0,205667.0,201333.0,197000.0,195333.0,196300.0,196300.0,198633.0,202000.0,210333.0,218333.0,224867.0,226450.0,220117.0,216250.0,212667.0,214000.0,211917.0,210583.0,210550.0,214141.0,219641.0,229341.0,235167.0,239633.0,235967.0,231967.0,226667.0,225967.0,226633.0,225633.0,227000.0,233633.0,244633.0,249633.0,250971.0,254638.0,260638.0,263833.0,263833.0,263500.0,263238.0,262405.0,263405.0,268233.0,278417.0,290083.0,305183.0,313067.0,316400.0,313900.0,316617.0,320599.0,327357.0,324407.0,327425.0,329033.0,341733.0,352733.0,361033.0,361333.0,356156.0,347823.0,341156.0,336333.0,332667.0,327667.0,328000.0,334967.0,344967.0,353300.0,361000.0,369333.0,372667.0,366667.0,358333.0,350667.0,345667.0,340333.0
394404,10,"Boston, MA",msa,MA,308333.0,319333.0,331227.0,339227.0,339893.0,324333.0,309667.0,293667.0,289667.0,281333.0,274000.0,265667.0,270833.0,281500.0,300500.0,312000.0,321317.0,314983.0,303317.0,290000.0,290000.0,293667.0,291967.0,288633.0,289967.0,300000.0,316667.0,330000.0,339967.0,329617.0,316283.0,307983.0,303333.0,301000.0,287167.0,284500.0,286500.0,302000.0,319667.0,334067.0,337400.0,328400.0,309158.0,299158.0,291492.0,291667.0,281767.0,282267.0,288933.0,306167.0,327333.0,339000.0,341633.0,326633.0,313300.0,308333.0,308167.0,304900.0,297400.0,295900.0,307833.0,322833.0,343833.0,356500.0,364000.0,353000.0,341633.0,331050.0,329717.0,332583.0,326500.0,326133.0,324933.0,341433.0,358633.0,372646.0,376146.0,363646.0,350667.0,342667.0,344667.0,348667.0,342500.0,338833.0,340500.0,356333.0,374000.0,387000.0,392000.0,379667.0,365000.0,356667.0,358300.0,361133.0,349133.0,345500.0,349333.0,368000.0,388300.0,400633.0,405533.0,393900.0,379900.0,375167.0,375167.0,379500.0,370083.0,370928.0,374894.0,392478.0,409967.0,422839.0,425926.0,415910.0,405738.0,403150.0,406489.0,407156.0,398758.0,397103.0,407103.0,425500.0,445500.0,455013.0,457847.0,441180.0,427333.0,419000.0,417333.0,418333.0,413333.0,418000.0,421333.0,438000.0,456667.0,471667.0,473333.0,458333.0,445667.0,437333.0,442333.0,445000.0,443333.0,449667.0,463667.0,477683.0,487983.0,494411.0,508927.0,512294.0,510017.0,503150.0,500983.0,499500.0,499500.0,503333.0,521045.0,544378.0,572712.0,585267.0,588600.0,571933.0,559617.0,552950.0,554617.0,551667.0,545000.0,553333.0,579833.0,610167.0,640500.0,649000.0,647000.0,623167.0,602333.0,588667.0,575167.0,564333.0,549667.0,559667.0,581333.0,613000.0,642333.0,664000.0,670667.0,651667.0,633333.0,623333.0,616667.0,615000.0
394976,11,"Phoenix, AZ",msa,AZ,217967.0,213300.0,206667.0,197833.0,189358.0,179198.0,171865.0,161007.0,154500.0,142833.0,132833.0,122500.0,119000.0,118967.0,121800.0,124467.0,127167.0,128000.0,128667.0,130667.0,131667.0,130617.0,129283.0,128282.0,129998.0,130998.0,130333.0,128667.0,124333.0,122300.0,121617.0,120117.0,116983.0,112833.0,111000.0,110467.0,110967.0,110933.0,111300.0,110633.0,110633.0,110800.0,111641.0,113508.0,116008.0,118467.0,120633.0,123967.0,130000.0,139000.0,145667.0,149333.0,150667.0,150633.0,154300.0,156633.0,161667.0,160000.0,160000.0,161020.0,166687.0,172687.0,178000.0,182333.0,183000.0,183333.0,184333.0,185000.0,185367.0,183033.0,183033.0,183500.0,186167.0,188833.0,188667.0,189833.0,191264.0,192264.0,191598.0,190167.0,192500.0,194000.0,195667.0,196667.0,198364.0,205030.0,210030.0,213333.0,211333.0,209667.0,211000.0,211667.0,215167.0,213833.0,214167.0,212833.0,217800.0,222133.0,225508.0,225542.0,226875.0,227300.0,227467.0,226433.0,226367.0,226200.0,226733.0,227500.0,229833.0,233667.0,237000.0,239548.0,239846.0,239179.0,239964.0,240167.0,242500.0,243833.0,247000.0,249000.0,251967.0,254967.0,259633.0,263000.0,262667.0,260208.0,258458.0,258458.0,258583.0,258667.0,259333.0,262000.0,265000.0,270000.0,273667.0,275667.0,275667.0,275000.0,276667.0,277500.0,280667.0,283333.0,288467.0,293633.0,297300.0,298000.0,299667.0,305000.0,313333.0,319333.0,322667.0,325667.0,328000.0,333000.0,339667.0,349000.0,358667.0,370667.0,382333.0,392667.0,397667.0,403333.0,407000.0,414723.0,419723.0,426056.0,432133.0,442133.0,454151.0,464518.0,470851.0,467167.0,457933.0,444933.0,438933.0,430667.0,424000.0,416667.0,414300.0,417633.0,421300.0,428667.0,435333.0,438333.0,438333.0,434000.0,434000.0,435667.0,435000.0,433333.0
395057,12,"San Francisco, CA",msa,CA,523833.0,510500.0,493833.0,478667.0,450333.0,413667.0,376667.0,346667.0,325000.0,298333.0,282750.0,272750.0,279667.0,291917.0,318583.0,341667.0,356667.0,360333.0,363667.0,370333.0,376667.0,363333.0,348333.0,345000.0,358333.0,384000.0,397333.0,412333.0,406000.0,397667.0,386000.0,375000.0,366667.0,346667.0,335000.0,330500.0,340500.0,355500.0,364733.0,369233.0,365900.0,357833.0,349667.0,346333.0,339333.0,326333.0,314667.0,321333.0,346333.0,378000.0,403333.0,418333.0,418333.0,413333.0,413333.0,422000.0,435000.0,423000.0,414333.0,421333.0,475000.0,528333.0,566667.0,578333.0,571667.0,558000.0,548000.0,547667.0,542750.0,529417.0,521500.0,538417.0,573417.0,603333.0,619667.0,623000.0,623500.0,615500.0,610917.0,606833.0,595167.0,571417.0,566667.0,590000.0,633500.0,662500.0,674167.0,670667.0,663333.0,646667.0,636667.0,638333.0,646667.0,636667.0,623333.0,623317.0,653317.0,686650.0,711667.0,718333.0,700333.0,672833.0,661167.0,670833.0,676667.0,661667.0,652500.0,672500.0,719500.0,750333.0,765333.0,758333.0,750000.0,733333.0,754500.0,784500.0,806167.0,778333.0,770000.0,798333.0,850000.0,890000.0,908500.0,906833.0,885833.0,862167.0,860667.0,860000.0,843833.0,809333.0,799333.0,824000.0,869000.0,897667.0,909333.0,898667.0,877833.0,857833.0,856167.0,863333.0,859167.0,832167.0,821333.0,833833.0,870500.0,884667.0,903000.0,920000.0,939167.0,940833.0,934167.0,938333.0,935000.0,916667.0,910000.0,935333.0,1010333.0,1070333.0,1111667.0,1111667.0,1096667.0,1071667.0,1061667.0,1065000.0,1048333.0,1025000.0,1026833.0,1085167.0,1176833.0,1240000.0,1248333.0,1196667.0,1123333.0,1081667.0,1075000.0,1078333.0,1037250.0,975583.0,938917.0,977667.0,1039333.0,1089333.0,1110000.0,1110000.0,1100000.0,1090000.0,1095000.0,1111667.0,1073833.0,1015500.0
